,accommodates,price,minimum_nights,maximum_nights,minimum_maximum_nights,availability_30,number_of_reviews,number_of_reviews_ltm,review_scores_rating,calculated_host_listings_count,calculated_host_listings_count_private_rooms,days_since_last_review,days_since_first_review,days_since_host_since,room_type,host_response_rate,bathrooms,host_is_superhost,host_identity_verified,instant_bookable,Entire rental unit,Price/square ,EMPORIKO TRIGONO-PLAKA,jumio,work_email,Shampoo,Heating,Hot water,TV,Coffee maker,Dedicated workspace,Bed linens,Washer,Elevator,Fire extinguisher,First aid kit,Free street parking,Extra pillows and blankets,Patio or balcony,Smoke alarm,Microwave,Shower gel,Luggage dropoff allowed,Private entrance,Host greets you,Lockbox,Room-darkening shades,Hot water kettle,Crib,Paid parking off premises,Body soap,Dryer,Baking sheet,Ethernet connection,Dishwasher,Outdoor furniture,High chair,Pack ’n play/Travel crib,Cable TV,Single level home,Bathtub
5829,1,15.0,1,1125,1125,23,11,6,4.64,6,0,2,22,2089,3,0,1  ,0.0,1.0,1,0,1100,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5830,1,12.0,1,1125,1125,20,23,13,4.52,6,0,425,420,2089,3,0,1  ,0.0,1.0,1,0,1100,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5831,1,14.0,1,1125,1125,22,9,3,4.56,6,0,14,670,2089,3,0,1  ,0.0,1.0,1,0,1100,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5832,2,29.0,1,1125,1125,12,8,7,3.88,27,0,81,323,998,0,4,1 ,0.0,1.0,1,1,1400,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5833,4,50.0,2,1125,1125,24,7,7,5.0,2,0,93,114,1129,0,0,1 ,0.0,1.0,0,0,1400,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
5834,2,28.0,1,10,10,10,13,7,4.46,54,43,19,651,3488,2,5,1  ,0.0,1.0,1,0,2380,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5835,2,31.0,1,8,8,17,5,2,4.4,54,43,72,8,3488,2,5,1  ,0.0,1.0,1,0,2380,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5836,4,89.0,2,1125,1125,0,6,1,5.0,2,0,356,644,703,0,5,2 ,0.0,0.0,1,1,1100,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5837,4,110.0,1,1125,1125,17,3,2,5.0,2,0,41,385,702,0,5,2 ,0.0,0.0,1,1,2380,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5839,2,95.0,6,300,300,0,2,1,5.0,6,0,365,595,1846,0,4,1 ,1.0,1.0,0,1,4000,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5841,5,72.0,1,30,1125,17,3,2,5.0,29,0,137,142,1111,0,5,1.5 ,0.0,1.0,1,1,1400,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
5842,8,65.0,2,1125,1125,0,4,0,5.0,1,0,608,649,1952,0,0,2 ,0.0,1.0,1,0,1300,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
5843,4,70.0,2,1125,1125,0,2,2,4.5,2,0,101,108,677,0,0,1 ,0.0,0.0,0,1,2380,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5844,6,90.0,2,1125,1125,10,6,4,4.5,2,0,78,608,677,0,0,2 ,0.0,0.0,0,1,2380,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
5846,6,65.0,1,1125,1125,30,20,13,4.65,1,0,58,657,2814,0,5,1 ,0.0,1.0,1,1,1380,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5848,4,64.0,1,28,1125,17,1,0,4.0,3,3,399,399,678,2,5,1  ,0.0,1.0,1,0,2380,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
5849,2,57.0,1,29,1125,16,8,5,4.63,29,0,38,633,1111,0,5,1 ,0.0,1.0,1,1,2300,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5850,4,48.0,1,1125,1125,26,23,15,4.7,10,0,29,658,2707,0,5,1 ,0.0,1.0,0,1,2380,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
5851,4,48.0,1,1125,1125,19,83,61,4.87,10,0,31,672,2706,0,5,1 ,0.0,1.0,0,0,2380,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0
5852,4,48.0,1,1125,1125,26,46,32,4.57,10,0,34,650,2707,0,5,1 ,0.0,1.0,0,1,2380,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
5853,2,83.0,2,1125,1125,26,15,11,4.67,1,0,44,651,677,0,0,1 ,0.0,0.0,1,1,2380,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5854,4,40.0,7,60,1125,24,9,2,4.78,2,0,21,673,2798,0,5,1.5 ,0.0,1.0,1,1,1050,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5856,9,111.0,1,31,1125,20,1,1,5.0,13,0,45,45,1732,0,5,1 ,1.0,1.0,1,1,2300,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5857,3,54.0,2,1125,1125,8,32,14,4.91,7,0,24,505,807,0,0,1 ,1.0,1.0,1,1,1800,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5858,3,66.0,2,1125,1125,10,36,20,4.86,7,0,34,446,807,0,0,1 ,1.0,1.0,1,1,2380,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5859,4,65.0,2,1125,1125,13,11,8,4.82,1,0,582,638,675,0,5,1 ,1.0,0.0,1,1,1680,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,3,58.0,1,1125,999,30,13,12,4.62,6,6,130,416,797,2,5,1  ,0.0,1.0,1,0,1250,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5861,2,45.0,1,1125,999,22,84,77,4.58,6,6,65,405,797,2,5,1  ,0.0,1.0,1,0,1250,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,2,44.0,1,1125,999,20,10,10,4.3,6,6,51,160,797,2,5,1  ,0.0,1.0,1,0,1250,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,2,36.0,1,50,999,21,454,346,4.59,6,6,6,641,797,2,5,1  ,0.0,1.0,1,0,1250,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5864,2,26.0,1,120,1125,0,46,25,4.67,1,0,165,477,676,0,5,1 ,0.0,0.0,0,0,1570,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
5865,4,36.0,2,1125,1125,10,11,1,4.82,1,0,591,603,673,0,5,1.5 ,1.0,0.0,1,1,1100,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5866,4,48.0,1,1125,1125,0,49,24,4.69,10,0,443,658,2707,0,5,1 ,0.0,1.0,0,1,2380,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
5867,4,48.0,1,1125,1125,22,44,25,4.73,10,0,609,665,2707,0,5,1 ,0.0,1.0,0,1,2380,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
5868,3,42.0,2,1125,1125,20,70,37,4.87,1,0,134,631,1949,0,5,1 ,1.0,1.0,1,1,2380,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5869,6,61.0,2,1125,1125,19,18,14,4.94,34,0,9,309,1733,0,5,1 ,1.0,1.0,1,1,1300,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
5870,4,35.0,20,180,1125,0,9,0,4.89,12,10,575,619,1309,0,5,1 ,0.0,1.0,1,1,1570,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,6,61.0,2,1125,1125,0,12,10,4.92,34,0,36,268,1733,0,5,1 ,1.0,1.0,1,1,1350,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
5872,2,21.0,1,1125,1125,23,38,14,4.63,6,0,37,648,2089,3,0,1  ,0.0,1.0,1,0,1100,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5873,4,47.0,2,28,1125,11,63,39,4.92,17,0,19,630,3200,0,0,1 ,1.0,1.0,0,1,1570,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0
5875,5,98.0,1,1125,6,24,15,10,4.87,14,0,99,639,2104,0,5,1 ,0.0,1.0,1,1,1400,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5876,6,58.0,2,1125,1125,15,51,19,4.94,10,0,114,480,3431,0,5,1.5 ,1.0,1.0,1,0,1950,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1
5877,6,120.0,2,1125,1125,11,59,40,4.97,9,0,7,643,997,0,5,2 ,1.0,1.0,1,1,1400,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5879,2,37.0,1,1125,1125,22,17,11,4.12,45,0,33,646,1592,0,5,1 ,0.0,1.0,1,1,1900,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5880,2,26.0,1,1125,1125,20,12,5,5.0,2,1,85,480,2699,2,5,1  ,1.0,1.0,0,0,1380,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5881,5,57.0,2,1125,1125,27,7,6,4.71,49,0,97,82,2198,0,5,1 ,1.0,1.0,0,1,2380,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5882,4,46.0,1,1125,1125,20,3,3,5.0,2,1,11,55,2699,0,5,1 ,1.0,1.0,0,1,1380,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5883,2,29.0,1,1125,1125,15,68,41,4.87,30,0,57,659,1885,0,5,1 ,1.0,1.0,1,1,1250,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5884,4,36.0,1,1125,1125,13,58,40,4.98,30,0,15,664,1885,0,5,1 ,1.0,1.0,1,1,1250,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5885,6,60.0,30,365,365,0,1,1,5.0,3,0,85,85,2185,0,0,2 ,0.0,1.0,0,1,1380,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1
5886,2,26.0,2,28,1125,3,66,42,4.89,2,0,34,643,1587,0,5,1 ,1.0,1.0,1,1,1680,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
5887,2,24.0,3,1125,1125,3,64,36,4.94,1,0,3,594,662,0,5,1 ,1.0,0.0,1,1,1375,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,4,68.0,2,15,1125,1,6,3,5.0,7,0,37,464,875,0,5,1 ,0.0,0.0,1,1,1680,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,6,134.0,1,1125,1125,10,43,41,5.0,6,0,20,217,701,0,5,2 ,1.0,1.0,1,1,1400,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5891,6,131.0,1,60,1125,24,13,8,4.92,8,0,86,631,1236,0,5,2 ,1.0,1.0,1,1,3500,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0
5892,4,89.0,1,120,1125,21,16,11,4.69,1,0,18,401,1244,0,5,2 ,0.0,0.0,1,1,2380,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
5893,1,12.0,1,1125,1125,23,102,31,4.58,6,0,4,631,2089,3,0,1  ,0.0,1.0,1,0,1100,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5894,4,60.0,1,1125,1125,0,2,2,4.5,1,0,93,74,2958,0,5,1 ,0.0,0.0,1,1,1570,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5895,8,94.0,2,1125,1125,14,25,20,4.6,49,0,33,105,2197,0,5,2 ,1.0,1.0,0,1,2380,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5896,4,49.0,1,1125,1125,24,6,2,4.5,1,0,72,93,1162,0,5,1 ,0.0,0.0,1,1,2300,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,4,101.0,1,28,1125,27,17,10,4.18,2,0,62,625,2668,0,5,1.5 ,0.0,1.0,0,0,2380,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
5898,4,43.0,3,1125,1125,0,15,4,4.93,2,0,13,610,658,0,0,1 ,1.0,1.0,1,1,3500,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5899,4,49.0,1,30,1125,19,20,14,4.9,1,0,75,653,659,0,5,1 ,1.0,0.0,1,1,1100,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5900,4,90.0,1,1125,1125,14,41,29,4.88,26,0,76,631,1672,0,0,1 ,1.0,1.0,1,1,1680,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
5901,6,45.0,1,1125,1125,13,66,58,4.95,15,0,18,385,775,0,5,1 ,1.0,1.0,1,1,1400,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5902,4,43.0,1,1125,1125,15,49,41,4.9,15,0,63,435,775,0,5,1 ,1.0,1.0,1,1,1400,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5903,2,45.0,1,1125,1125,23,30,19,4.9,15,0,101,492,775,0,5,1 ,1.0,1.0,1,1,1400,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5904,2,36.0,30,365,365,0,1,1,5.0,9,0,109,109,2791,0,0,1 ,1.0,1.0,0,1,1375,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5905,2,69.0,30,365,365,30,1,1,5.0,9,0,79,79,2790,0,0,1 ,1.0,1.0,0,1,1600,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
5907,4,74.0,1,1125,1125,0,7,3,4.86,74,0,424,101,2627,0,5,1 ,1.0,1.0,1,1,1680,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
5908,2,54.0,1,1125,1125,0,4,2,4.0,75,0,66,630,3568,0,5,1 ,0.0,1.0,1,1,2380,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5910,4,41.0,1,90,1125,22,48,42,4.94,15,0,44,294,775,0,5,1 ,1.0,1.0,1,1,1400,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,4,46.0,1,90,1125,0,30,30,4.87,15,0,40,232,775,0,5,1 ,1.0,1.0,1,1,1400,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5912,3,55.0,1,28,1125,9,14,13,4.86,2,0,12,189,656,0,5,1.5 ,1.0,1.0,1,0,2380,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0
5914,2,37.0,3,28,1125,1,9,7,4.89,2,0,9,630,657,0,5,1.5 ,1.0,1.0,1,1,1100,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
5915,6,100.0,1,1125,1125,21,6,5,4.83,14,0,283,589,1286,0,5,1 ,0.0,1.0,1,1,1100,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5916,2,43.0,3,1125,1125,3,5,5,4.6,1,0,18,86,1962,0,5,1.5 ,0.0,1.0,1,1,1250,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
5917,4,72.0,4,1125,1125,24,40,18,4.7,8,0,52,625,1852,0,4,1 ,0.0,1.0,1,1,1950,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5918,5,89.0,1,60,1125,24,7,5,4.71,18,0,44,583,1489,0,5,2 ,1.0,1.0,1,1,1800,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5921,4,45.0,3,30,1125,0,1,1,5.0,1,0,93,93,1419,0,0,1 ,0.0,0.0,1,1,1000,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5922,3,51.0,2,1125,365,13,43,36,4.88,1,0,28,646,658,0,0,1 ,1.0,1.0,1,1,2380,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
5923,4,42.0,3,1125,1125,13,18,9,4.39,8,0,16,616,959,0,5,1 ,1.0,1.0,1,1,4000,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5924,1,13.0,1,1125,1125,19,8,3,4.75,6,0,15,644,2089,3,0,1.5  ,0.0,1.0,1,0,1100,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5925,4,60.0,2,1125,1125,0,1,1,5.0,21,10,83,83,2045,0,5,1 ,0.0,1.0,1,0,1250,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1
5926,6,115.0,1,1125,1125,24,7,6,5.0,3,0,36,181,3523,0,0,2 ,1.0,1.0,1,1,1200,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0
5927,6,122.0,1,1125,1125,13,19,17,4.95,3,0,13,309,3523,0,0,2 ,1.0,1.0,1,1,1200,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
5928,4,100.0,2,1125,1125,0,6,0,5.0,1,0,609,632,652,0,0,1 ,0.0,0.0,1,1,1570,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929,4,62.0,3,1125,365,12,3,0,5.0,8,0,391,462,959,0,5,1 ,1.0,1.0,1,0,2380,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5930,5,93.0,1,1125,1125,0,8,0,4.75,8,0,616,626,959,0,5,1.5 ,1.0,1.0,1,1,1400,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,6,67.0,2,1125,365,16,2,0,4.5,8,0,611,584,958,0,5,1 ,1.0,1.0,1,0,2380,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5932,6,82.0,1,1125,365,0,42,28,4.76,8,0,4,632,959,0,5,2 ,1.0,1.0,1,0,2380,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5933,4,50.0,2,1125,1125,21,28,14,4.14,156,0,128,594,2408,0,5,1 ,0.0,1.0,1,1,1175,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5934,4,45.0,2,1125,1125,20,19,11,4.37,156,0,46,462,2408,0,5,1 ,0.0,1.0,1,1,1175,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935,2,47.0,5,15,15,4,29,25,4.97,1,0,1,229,3190,0,5,1 ,1.0,1.0,0,0,1680,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5936,6,44.0,3,1125,1125,4,23,18,5.0,2,0,253,400,2313,0,5,1 ,1.0,1.0,1,1,1250,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5938,2,50.0,2,60,1125,25,1,1,5.0,8,0,45,45,1237,0,5,1 ,1.0,1.0,1,1,1400,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5939,3,57.0,1,1125,1125,6,30,28,4.7,1,0,44,640,650,0,5,1.5 ,1.0,0.0,1,1,2380,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
